"id_zona","sup_nieve","month"
"ZC2",32.31145376460411,"2010 ene."
"ZC2",40.3005494756326,"2010 feb."
"ZC2",52.46172850242041,"2010 mar."
"ZC2",3165.2797207094873,"2010 may."
"ZC2",885.3693402422016,"2010 jun."
"ZC2",425.9963368580635,"2010 jul."
"ZC2",215.35051327727902,"2010 ago."
"ZC2",129.42335051866152,"2010 sep."
"ZC2",55.21352813621911,"2010 oct."
"ZC2",27.517996337987018,"2010 nov."
"ZC2",28.228138178967328,"2010 dic."
"ZC2",25.12126762467847,"2011 ene."
"ZC2",57.96532777001781,"2011 feb."
"ZC2",82.73152447420613,"2011 abr."
"ZC2",568.6460791649833,"2011 may."
"ZC2",1029.3505985009594,"2011 ago."
"ZC2",432.74268434737644,"2011 sep."
"ZC2",141.14069089483664,"2011 nov."
"ZC2",27.695531798232096,"2013 abr."
"ZC2",592.968437218559,"2013 may."
"ZC2",5195.042637691458,"2013 jun."
"ZC2",923.5394641948932,"2013 jul."
"ZC2",539.7077991450357,"2013 ago."
"ZC2",1299.5595689939676,"2013 sep."
"ZC2",90.18801380449938,"2013 nov."
"ZC2",29.027047750070174,"2013 dic."
"ZC2",2176.673510334773,"2014 ene."
"ZC2",35.24078885864789,"2014 feb."
"ZC2",107.76402436876205,"2014 mar."
"ZC2",33.82050517668727,"2014 abr."
"ZC2",34.61941474779012,"2014 may."
"ZC2",1094.3285769506579,"2014 jun."
"ZC2",542.9922051595696,"2014 jul."
"ZC2",369.895131420619,"2014 ago."
"ZC2",285.03318142347194,"2014 sep."
"ZC2",73.7659837318297,"2014 oct."
"ZC2",28.405673639212406,"2014 nov."
"ZC2",23.70098394271785,"2014 dic."
"ZC2",27.429228607864477,"2015 ene."
"ZC2",25.83140946565878,"2015 feb."
"ZC2",26.719086766884168,"2015 mar."
"ZC2",1374.923371868003,"2015 abr."
"ZC2",649.6022490367387,"2015 may."
"ZC2",712.0947310430059,"2015 jun."
"ZC2",398.56710825019906,"2015 jul."
"ZC2",678.7180645169313,"2015 ago."
"ZC2",231.15116923909096,"2015 sep."
"ZC2",156.49750820603583,"2015 oct."
"ZC2",80.51233122114266,"2015 nov."
"ZC2",36.74984027073105,"2015 dic."
"ZC2",27.87306725847717,"2016 ene."
"ZC2",26.54155130663909,"2016 feb."
"ZC2",30.358563701908256,"2016 mar."
"ZC2",1725.733441312276,"2016 abr."
"ZC2",54.5033862952388,"2016 may."
"ZC2",39.67917536477482,"2016 jun."
"ZC2",737.5710695881746,"2016 jul."
"ZC2",34.26434382729997,"2016 ago."
"ZC2",26.27524811627147,"2016 sep."
"ZC2",24.41112578369816,"2016 oct."
"ZC2",23.78975167284039,"2016 nov."
"ZC2",23.87851940296293,"2016 dic."
"ZC2",25.29880308492355,"2017 ene."
"ZC2",26.80785449700671,"2017 feb."
"ZC2",270.56404141349816,"2017 mar."
"ZC2",163.5101588857164,"2017 abr."
"ZC2",45.71538101310746,"2017 may."
"ZC2",3739.5181668721902,"2017 jun."
"ZC2",1036.0081782601499,"2017 jul."
"ZC2",607.171274038165,"2017 ago."
"ZC2",271.27418325447843,"2017 sep."
"ZC2",122.41069983898095,"2017 oct."
"ZC2",60.894662864061594,"2017 nov."
"ZC2",29.737189591050484,"2017 dic."
"ZC2",28.228138178967328,"2018 ene."
"ZC2",46.60305831433285,"2018 feb."
"ZC2",34.61941474779012,"2018 mar."
"ZC2",118.77122290395685,"2018 abr."
"ZC2",34.97448566828027,"2018 may."
"ZC2",36.039698429750736,"2018 jun."
"ZC2",1020.4738254887056,"2018 jul."
"ZC2",1152.8265111014107,"2018 ago."
"ZC2",806.1885249728971,"2018 sep."
"ZC2",274.9136601895026,"2018 oct."
"ZC2",78.64820888856934,"2018 nov."
"ZC2",30.181028241663178,"2018 dic."
"ZC2",29.648421860927947,"2019 ene."
"ZC2",96.66805810344471,"2019 feb."
"ZC2",40.566852666000216,"2019 mar."
"ZC2",40.03424628526498,"2019 abr."
"ZC2",68.88375857509007,"2019 may."
"ZC2",1604.0328833142755,"2019 jun."
"ZC2",158.98300464946695,"2019 jul."
"ZC2",51.3077480108274,"2019 ago."
"ZC2",406.11236531061485,"2019 sep."
"ZC2",152.0591216999089,"2019 oct."
"ZC2",33.021595605584416,"2019 nov."
"ZC2",24.943732164433392,"2019 dic."
"ZC2",26.097712656026395,"2020 ene."
"ZC2",26.008944925903858,"2020 feb."
"ZC2",118.68245517383433,"2020 mar."
"ZC2",26.896622227129246,"2020 abr."
"ZC2",27.517996337987018,"2020 may."
"ZC2",35.15202112852535,"2020 jun."
"ZC2",33.1991310658295,"2020 jul."
"ZC2",29.914725051295562,"2020 ago."
"ZC2",505.08838439724553,"2020 sep."
"ZC2",117.88354560273147,"2020 oct."
"ZC2",32.84406014533934,"2020 nov."
"ZC2",25.56510627529116,"2020 dic."
"ZC2",26.097712656026395,"2021 ene."
"ZC2",25.74264173553624,"2021 feb."
"ZC2",27.695531798232096,"2021 mar."
"ZC2",26.186480386148936,"2021 abr."
"ZC2",29.47088640068287,"2021 may."
"ZC2",755.4133833428049,"2021 jun."
"ZC2",623.7708395710799,"2021 jul."
"ZC2",617.202027542012,"2021 ago."
"ZC2",128.18060229694598,"2021 sep."
"ZC2",58.8530050712432,"2021 oct."
"ZC2",33.021595605584416,"2021 nov."
"ZC2",27.429228607864477,"2021 dic."
"ZC2",50.952677090337254,"2022 ene."
"ZC2",52.9055671530331,"2022 feb."
"ZC2",47.490735615558236,"2022 mar."
"ZC2",46.425522854087774,"2022 abr."
"ZC2",53.17187034340072,"2022 may."
"ZC2",527.8129233086155,"2022 jun."
"ZC2",419.8713634796083,"2022 jul."
"ZC2",162.71124931461355,"2022 ago."
"ZC2",80.15726030065251,"2022 sep."
"ZC2",41.987136347960835,"2022 oct."
"ZC2",29.648421860927947,"2022 nov."
"ZC2",29.293350940437794,"2022 dic."
"ZC2",28.849512289825096,"2023 ene."
"ZC2",202.03535375889822,"2023 feb."
"ZC2",30.536099162153334,"2023 mar."
"ZC2",27.07415768737432,"2023 abr."
"ZC2",96.04668399258694,"2023 may."
"ZC2",48.911019297518855,"2023 jun."
"ZC2",34.53064701766758,"2023 jul."
"ZC2",29.382118670560327,"2023 ago."
"ZC2",27.07415768737432,"2023 sep."
"ZC2",24.32235805357562,"2023 oct."
"ZC2",23.07960983186008,"2023 nov."
"ZC2",21.65932614989946,"2023 dic."
"ZC2",22.458235721002303,"2024 ene."
"ZC2",108.65170166998745,"2024 feb."
"ZC2",20.239042467938837,"2024 mar."
"ZC2",271.1854155243559,"2024 abr."
"ZC2",193.69118712737958,"2024 may."
"ZC2",85.39455637788228,"2024 jun."
"ZC2",50.508838439724556,"2024 jul."
"ZC2",26.896622227129246,"2024 ago."
"ZC2",13.226391788258274,"2024 sep."
"ZC2",64.00153341835045,"2024 oct."
"ZC2",6.746347489312947,"2024 nov."
"ZC2",5.414831537474865,"2024 dic."
"ZC2",6.213741108577713,"2025 ene."
"ZC2",7.012650679680562,"2025 feb."
"ZC2",5.237296077229788,"2025 mar."
"ZC3",918.9556067173927,"1986 ene."
"ZC3",4479.404327036843,"1986 feb."
"ZC3",263.916233165155,"1986 mar."
"ZC3",513.040965490551,"1986 abr."
"ZC3",2546.2896354697905,"1986 may."
"ZC3",8036.894747188341,"1986 jul."
"ZC3",19854.49710901909,"1986 ago."
"ZC3",7505.476462472636,"1986 sep."
"ZC3",1820.4303488059793,"1986 oct."
"ZC3",4635.118490422669,"1986 nov."
"ZC3",433.52544279439184,"1986 dic."
"ZC3",255.6688508787439,"1987 ene."
"ZC3",668.3965470378382,"1987 mar."
"ZC3",2109.895537967082,"1987 oct."
"ZC3",1062.8365694314123,"1987 nov."
"ZC3",261.76474213391737,"1988 ene."
"ZC3",179.64950110834602,"1988 feb."
"ZC3",149.97685396919303,"1988 mar."
"ZC3",3241.8487567770044,"1988 may."
"ZC3",1457.6351736635258,"1988 jun."
"ZC3",3287.1197138926304,"1988 jul."
"ZC3",519.0472112860895,"1988 ago."
"ZC3",242.93919561058766,"1988 sep."
"ZC3",8424.790651028568,"1988 oct."
"ZC3",128.730880035721,"1988 nov."
"ZC3",112.95327913997802,"1988 dic."
"ZC3",143.07415357730548,"1989 ene."
"ZC3",205.55703894283303,"1989 mar."
"ZC3",2695.9975530600786,"1989 abr."
"ZC3",1373.6373779856217,"1989 may."
"ZC3",15527.310772442312,"1989 jun."
"ZC3",7584.812694249525,"1989 jul."
"ZC3",1737.5082986436937,"1989 ago."
"ZC3",1083.45502514744,"1989 sep."
"ZC3",489.4642096065715,"1989 oct."
"ZC3",227.2512401744796,"1989 nov."
"ZC3",119.40775223369106,"1989 dic."
"ZC3",924.2446888358519,"1990 ene."
"ZC3",197.30965665642194,"1990 feb."
"ZC3",9714.16129695738,"1990 mar."
"ZC3",273.77723372499435,"1990 abr."
"ZC3",17912.507516948182,"1990 jun."
"ZC3",10066.10937148401,"1990 jul."
"ZC3",4265.779196726869,"1990 ago."
"ZC3",1947.7269014875417,"1990 sep."
"ZC3",1133.566837083351,"1990 oct."
"ZC3",709.8127493891635,"1990 nov."
"ZC3",262.57155127063146,"1990 dic."
"ZC3",247.3318231326979,"1991 ene."
"ZC3",152.1283450004307,"1991 feb."
"ZC3",133.21315301746614,"1991 mar."
"ZC3",192.55844729577205,"1991 abr."
"ZC3",1599.3646453463077,"1991 may."
"ZC3",795.9620360983055,"1991 jun."
"ZC3",2527.015861648286,"1991 ago."
"ZC3",1220.612578388842,"1991 sep."
"ZC3",1735.8050349106306,"1991 oct."
"ZC3",378.3038396592915,"1991 nov."
"ZC3",429.670688030091,"1991 dic."
"ZC3",112.77398822070822,"1992 ene."
"ZC3",1534.9095598688125,"1992 abr."
"ZC3",5262.905644245897,"1992 jun."
"ZC3",6671.32546056986,"1992 jul."
"ZC3",8323.849863479667,"1992 ago."
"ZC3",2183.8530421658766,"1992 sep."
"ZC3",1197.0358225048624,"1992 oct."
"ZC3",377.5866759822122,"1992 nov."
"ZC3",328.72990048119004,"1992 dic."
"ZC3",215.50768496230728,"1993 ene."
"ZC3",604.0311070199778,"1993 feb."
"ZC3",338.5909010410294,"1993 mar."
"ZC3",1680.1352044773557,"1993 abr."
"ZC3",409.50045961223776,"1993 may."
"ZC3",2864.7999535526014,"1993 jun."
"ZC3",1408.9576890817734,"1993 jul."
"ZC3",24140.536179623447,"1993 ago."
"ZC3",1543.4258785341283,"1993 oct."
"ZC3",446.2550980625481,"1993 nov."
"ZC3",251.8140961144431,"1993 dic."
"ZC3",114.7461883326761,"1994 ene."
"ZC3",91.34872336796636,"1994 feb."
"ZC3",468.9353993501786,"1994 may."
"ZC3",490.0917278240157,"1994 jun."
"ZC3",443.0278615156916,"1994 jul."
"ZC3",483.5476092706678,"1994 oct."
"ZC3",167.99559135580859,"1994 nov."
"ZC3",113.31186097851764,"1995 ene."
"ZC3",435.94587020453423,"1995 mar."
"ZC3",208.78427548968955,"1995 abr."
"ZC3",3700.654219188439,"1995 may."
"ZC3",678.0782566784078,"1995 jun."
"ZC3",820.9731193364435,"1995 jul."
"ZC3",504.703937744505,"1995 ago."
"ZC3",195.69603838299366,"1995 sep."
"ZC3",1171.1282846703753,"1995 oct."
"ZC3",53.96656670021173,"1995 dic."
"ZC3",47.7810299854034,"1996 feb."
"ZC3",119.85597953186557,"1996 mar."
"ZC3",137.78507145884623,"1996 abr."
"ZC3",4426.51350585225,"1996 may."
"ZC3",386.9994492438771,"1996 jun."
"ZC3",5012.705166404882,"1996 jul."
"ZC3",3016.659362174127,"1996 ago."
"ZC3",19937.86738647955,"1996 sep."
"ZC3",2988.331396929498,"1996 oct."
"ZC3",748.8085243303464,"1996 nov."
"ZC3",216.85236685683086,"1996 dic."
"ZC3",673.5063382370276,"1997 ene."
"ZC3",277.9009248681999,"1997 feb."
"ZC3",2555.7024087314553,"1997 jul."
"ZC3",1557.8587975353478,"1997 ago."
"ZC3",4179.988491856267,"1997 sep."
"ZC3",1843.0210046339748,"1997 oct."
"ZC3",562.7045501282875,"1997 nov."
"ZC3",754.8147701258849,"1998 feb."
"ZC3",159.6585636097626,"1998 mar."
"ZC3",2061.2180533853293,"1998 jun."
"ZC3",7001.0414611070355,"1998 jul."
"ZC3",1297.0801554574143,"1998 ago."
"ZC3",797.0377816139243,"1998 sep."
"ZC3",136.70932594322736,"1998 nov."
"ZC3",85.79070487060235,"1998 dic."
"ZC3",73.41963144098573,"1999 ene."
"ZC3",167.72665497690386,"1999 feb."
"ZC3",270.81893355704256,"1999 abr."
"ZC3",147.28749018014597,"1999 may."
"ZC3",331.2399733509673,"1999 jun."
"ZC3",23722.340110426623,"1999 jul."
"ZC3",10019.49373247386,"1999 ago."
"ZC3",2513.8379790819554,"1999 sep."
"ZC3",2188.6042515265267,"1999 oct."
"ZC3",340.4734556933623,"1999 nov."
"ZC3",213.08725755216489,"1999 dic."
"ZC3",115.55299746939022,"2000 ene."
"ZC3",262.84048764953616,"2000 feb."
"ZC3",174.80864628806123,"2000 mar."
"ZC3",163.69260929333322,"2000 abr."
"ZC3",1256.3811167831684,"2000 may."
"ZC3",23348.60818920871,"2000 jun."
"ZC3",1428.769335661087,"2000 jul."
"ZC3",598.3834430629788,"2000 ago."
"ZC3",525.5016843798026,"2000 sep."
"ZC3",170.5056642255859,"2000 oct."
"ZC3",98.61000559839351,"2000 nov."
"ZC3",79.24658631725443,"2000 dic."
"ZC3",893.4066507214452,"2001 ene."
"ZC3",284.265752502278,"2001 feb."
"ZC3",1182.7821944229129,"2001 mar."
"ZC3",954.8137905713538,"2001 abr."
"ZC3",2845.5261797310973,"2001 may."
"ZC3",765.30328890316855,"2001 jun."
"ZC3",513.5788382483604,"2001 jul."
"ZC3",537.5141759708795,"2001 ago."
"ZC3",604.2103979392475,"2001 sep."
"ZC3",473.59696325119353,"2001 oct."
"ZC3",256.9238873136325,"2001 nov."
"ZC3",201.7919296381671,"2001 dic."
"ZC3",133.66138031564068,"2002 ene."
"ZC3",130.43414376878414,"2002 feb."
"ZC3",1070.0978516618395,"2002 mar."
"ZC3",279.8731249801678,"2002 abr."
"ZC3",10261.446828028464,"2002 may."
"ZC3",6368.772034302063,"2002 jun."
"ZC3",21386.26907780068,"2002 jul."
"ZC3",8913.35840603879,"2002 ago."
"ZC3",3961.7017976452767,"2002 sep."
"ZC3",1798.6465021146978,"2002 oct."
"ZC3",6139.63823947525,"2002 nov."
"ZC3",959.296063553099,"2002 dic."
"ZC3",2943.687958031316,"2003 jul."
"ZC3",6805.255777264406,"2003 ago."
"ZC3",1955.5260564757784,"2003 sep."
"ZC3",824.7382286411093,"2003 oct."
"ZC3",258.0892782888863,"2003 nov."
"ZC3",127.47584360083233,"2003 dic."
"ZC3",101.83724214525003,"2004 ene."
"ZC3",298.16079874568806,"2004 feb."
"ZC3",184.04212863045626,"2004 mar."
"ZC3",324.7855002572543,"2004 abr."
"ZC3",265.26091505967855,"2004 may."
"ZC3",281.3970977939611,"2004 jun."
"ZC3",1382.6915694087468,"2004 jul."
"ZC3",4654.750846082714,"2004 sep."
"ZC3",955.3516633291633,"2004 oct."
"ZC3",395.42612244955797,"2004 nov."
"ZC3",197.84752941423136,"2004 dic."
"ZC3",3137.0532144638023,"2005 ene."
"ZC3",398.6533589964145,"2005 feb."
"ZC3",423.1265694767431,"2005 mar."
"ZC3",248.04898680977718,"2005 abr."
"ZC3",11882.236738227513,"2005 may."
"ZC3",3056.730882630929,"2005 jun."
"ZC3",1410.0334345973922,"2005 jul."
"ZC3",686.4152844244537,"2005 ago."
"ZC3",10756.648347051669,"2005 sep."
"ZC3",3673.401999459428,"2005 oct."
"ZC3",1183.4097126403572,"2005 nov."
"ZC3",261.0475784568381,"2006 feb."
"ZC3",174.89829174769613,"2006 mar."
"ZC3",152.57657229860524,"2006 abr."
"ZC3",3696.709818964503,"2006 may."
"ZC3",4674.831429040932,"2006 jun."
"ZC3",1295.6458281032558,"2006 jul."
"ZC3",20642.928926508062,"2006 ago."
"ZC3",4293.6589346733235,"2006 sep."
"ZC3",2452.251548312777,"2006 oct."
"ZC3",261.3165148357428,"2006 nov."
"ZC3",118.95952493551653,"2006 dic."
"ZC3",135.0957076697991,"2007 ene."
"ZC3",361.5401387075646,"2007 feb."
"ZC3",95.02418721299739,"2007 mar."
"ZC3",176.6912009403942,"2007 abr."
"ZC3",430.656788086075,"2007 may."
"ZC3",13856.498695766986,"2007 jul."
"ZC3",7159.534633741544,"2007 ago."
"ZC3",6247.840309254578,"2007 sep."
"ZC3",1653.779439344694,"2007 oct."
"ZC3",582.8747785461405,"2008 ene."
"ZC3",108.11242431969325,"2008 feb."
"ZC3",80.9498500503176,"2008 mar."
"ZC3",118.60094309697693,"2008 abr."
"ZC3",91.61765974687107,"2008 oct."
"ZC3",65.62047645274913,"2008 nov."
"ZC3",60.95891255173417,"2008 dic."
"ZC3",100.67185116999629,"2009 ene."
"ZC3",879.2426680991306,"2009 feb."
"ZC3",117.34590666208828,"2009 mar."
"ZC3",390.764558548543,"2009 abr."
"ZC3",144.41883547182903,"2009 may."
"ZC3",6705.480380690759,"2009 jul."
"ZC3",1751.0447630485642,"2009 ago."
"ZC3",655.48760085041215,"2009 sep."
"ZC3",218.7349215091638,"2009 oct."
"ZC3",52.98046664422779,"2009 nov."
"ZC3",45.27095711562611,"2009 dic."
"ZC3",41.05762051278567,"2010 ene."
"ZC3",66.96515834727269,"2010 feb."
"ZC3",51.904721128608955,"2010 mar."
"ZC3",12937.094861751419,"2010 may."
"ZC3",2600.7940749278114,"2010 jun."
"ZC3",770.9509528601675,"2010 jul."
"ZC3",399.2808772138588,"2010 ago."
"ZC3",267.95027884872565,"2010 sep."
"ZC3",183.77319225155156,"2010 oct."
"ZC3",56.29734865071921,"2010 nov."
"ZC3",38.816484021913084,"2010 dic."
"ZC3",31.64484725112083,"2011 ene."
"ZC3",363.960566117707,"2011 feb."
"ZC3",162.2582819391748,"2011 abr."
"ZC3",2845.7951161100023,"2011 may."
"ZC3",7488.354179682368,"2011 ago."
"ZC3",2086.5877184620067,"2011 sep."
"ZC3",832.9856109275205,"2011 nov."
"ZC3",155.26593608765234,"2013 abr."
"ZC3",6485.938650044881,"2013 may."
"ZC3",25330.400365357516,"2013 jun."
"ZC3",6692.750725422602,"2013 jul."
"ZC3",3042.11867271044,"2013 ago."
"ZC3",6599.071220104129,"2013 sep."
"ZC3",581.2611602727123,"2013 nov."
"ZC3",140.5640807075282,"2013 dic."
"ZC3",8302.066016788385,"2014 ene."
"ZC3",139.48833519190936,"2014 feb."
"ZC3",867.7680492658629,"2014 mar."
"ZC3",194.97887470591445,"2014 abr."
"ZC3",102.82334220123397,"2014 may."
"ZC3",9452.844782121638,"2014 jun."
"ZC3",2449.0243117659206,"2014 jul."
"ZC3",1452.7943188432412,"2014 ago."
"ZC3",1352.4810495117847,"2014 sep."
"ZC3",524.963811621993,"2014 oct."
"ZC3",149.70791759028833,"2014 nov."
"ZC3",82.74275924301564,"2014 dic."
"ZC3",70.46133127303392,"2015 ene."
"ZC3",455.8471622434827,"2015 feb."
"ZC3",98.161778300219,"2015 mar."
"ZC3",11911.819739907032,"2015 abr."
"ZC3",4507.732292281472,"2015 may."
"ZC3",6025.878151198558,"2015 jun."
"ZC3",3753.007167615222,"2015 jul."
"ZC3",4369.767929903357,"2015 ago."
"ZC3",1403.3100251247745,"2015 sep."
"ZC3",2430.1987652425905,"2015 oct."
"ZC3",1054.5891871450012,"2015 nov."
"ZC3",352.844529122979,"2015 dic."
"ZC3",154.4591269509382,"2016 ene."
"ZC3",111.96717908399408,"2016 feb."
"ZC3",176.6912009403942,"2016 mar."
"ZC3",13528.485958962876,"2016 abr."
"ZC3",566.4696594329533,"2016 may."
"ZC3",435.4976429063597,"2016 jun."
"ZC3",12643.864563285651,"2016 jul."
"ZC3",264.00587862478994,"2016 ago."
"ZC3",229.31308574608238,"2016 sep."
"ZC3",105.24376961137635,"2016 oct."
"ZC3",80.50162275214306,"2016 nov."
"ZC3",78.97764993834971,"2016 dic."
"ZC3",719.2255226508283,"2017 ene."
"ZC3",370.7736210499596,"2017 feb."
"ZC3",1687.4861321674177,"2017 mar."
"ZC3",2242.212236388199,"2017 abr."
"ZC3",551.5885131335593,"2017 may."
"ZC3",21728.1768608482,"2017 jun."
"ZC3",9075.34775159906,"2017 jul."
"ZC3",3818.089771310162,"2017 ago."
"ZC3",1792.640256319159,"2017 sep."
"ZC3",910.9771608098862,"2017 oct."
"ZC3",616.2228895303246,"2017 nov."
"ZC3",346.5693469485358,"2017 dic."
"ZC3",153.11444505641464,"2018 ene."
"ZC3",834.8681655798536,"2018 feb."
"ZC3",392.01959498343166,"2018 mar."
"ZC3",1015.9519940423579,"2018 abr."
"ZC3",210.30824830348288,"2018 may."
"ZC3",199.3715022280247,"2018 jun."
"ZC3",13945.606282644081,"2018 jul."
"ZC3",13592.044589844023,"2018 ago."
"ZC3",8788.84086260591,"2018 sep."
"ZC3",3152.2032971421013,"2018 oct."
"ZC3",1049.300105026542,"2018 nov."
"ZC3",340.29416477409256,"2018 dic."
"ZC3",170.59530968522077,"2019 ene."
"ZC3",617.8365078037529,"2019 feb."
"ZC3",402.3288228414455,"2019 mar."
"ZC3",619.1811896982764,"2019 abr."
"ZC3",3060.58563739523,"2019 may."
"ZC3",3318.3163338455765,"2019 jun."
"ZC3",1942.706755747987,"2019 jul."
"ZC3",651.4535551668416,"2019 ago."
"ZC3",2171.9301960344346,"2019 sep."
"ZC3",852.6179665875643,"2019 oct."
"ZC3",213.08725755216489,"2019 nov."
"ZC3",106.14022420772538,"2019 dic."
"ZC3",155.44522700692212,"2020 ene."
"ZC3",241.0566409582547,"2020 feb."
"ZC3",1075.028351941759,"2020 mar."
"ZC3",232.18174045439926,"2020 abr."
"ZC3",172.65715525682356,"2020 may."
"ZC3",253.51735984750624,"2020 jun."
"ZC3",115.28406109048551,"2020 jul."
"ZC3",106.05057874809047,"2020 ago."
"ZC3",3837.632481510571,"2020 sep."
"ZC3",1028.1437765527048,"2020 oct."
"ZC3",301.92590805035394,"2020 nov."
"ZC3",141.90876260205178,"2020 dic."
"ZC3",153.741963273859,"2021 ene."
"ZC3",98.161778300219,"2021 feb."
"ZC3",121.0213705071193,"2021 mar."
"ZC3",84.80460481461843,"2021 abr."
"ZC3",63.91721271968598,"2021 may."
"ZC3",10203.715152023586,"2021 jun."
"ZC3",7599.962776927823,"2021 jul."
"ZC3",10074.625690149327,"2021 ago."
"ZC3",1854.7645598461472,"2021 sep."
"ZC3",909.363542536458,"2021 oct."
"ZC3",367.1878026645635,"2021 nov."
"ZC3",341.9974285071557,"2021 dic."
"ZC3",316.0898906726687,"2022 ene."
"ZC3",209.32214824749894,"2022 feb."
"ZC3",870.1884766760053,"2022 mar."
"ZC3",141.90876260205178,"2022 abr."
"ZC3",99.32716927547274,"2022 may."
"ZC3",4778.10299854034,"2022 jun."
"ZC3",2699.1351441473003,"2022 jul."
"ZC3",1088.3855254273597,"2022 ago."
"ZC3",643.2061728804304,"2022 sep."
"ZC3",341.2802648300765,"2022 oct."
"ZC3",161.81005464100025,"2022 nov."
"ZC3",105.51270599028106,"2022 dic."
"ZC3",85.07354119352314,"2023 ene."
"ZC3",2032.6211517617953,"2023 feb."
"ZC3",2591.7398835046865,"2023 mar."
"ZC3",496.9944282159033,"2023 abr."
"ZC3",2150.8635130202324,"2023 may."
"ZC3",965.3023093486377,"2023 jun."
"ZC3",399.8187499716683,"2023 jul."
"ZC3",229.40273120571726,"2023 ago."
"ZC3",147.91500839759027,"2023 sep."
"ZC3",103.719796797583,"2023 oct."
"ZC3",101.1200784681708,"2023 nov."
"ZC3",60.60033071319456,"2023 dic."
"ZC3",44.46414797891199,"2024 ene."
"ZC3",580.5439965956331,"2024 feb."
"ZC3",142.80521719840078,"2024 mar."
"ZC3",1816.037721283869,"2024 abr."
"ZC3",1194.9739769332596,"2024 may."
"ZC3",525.8602662183421,"2024 jun."
"ZC3",335.7222463327125,"2024 jul."
"ZC3",239.0844408462868,"2024 ago."
"ZC3",131.5995347440379,"2024 sep."
"ZC3",653.0671734402698,"2024 oct."
"ZC3",119.49739769332595,"2024 nov."
"ZC3",41.9540751091347,"2024 dic."
"ZC3",43.926275221102564,"2025 ene."
"ZC3",116.80803390427887,"2025 feb."
"ZC3",94.30702353591816,"2025 mar."
"ZC4",6156.693915427925,"1986 ene."
"ZC4",1440.4570606342709,"1986 feb."
"ZC4",36.589869302626234,"1986 mar."
"ZC4",13.5418388840602,"1986 abr."
"ZC4",2102.03418280455,"1986 may."
"ZC4",4420.2893824930015,"1986 jul."
"ZC4",17409.51362282089,"1986 ago."
"ZC4",3233.450337515169,"1986 sep."
"ZC4",742.1107070569414,"1986 oct."
"ZC4",2544.4308133679206,"1986 nov."
"ZC4",58.74108919906907,"1986 dic."
"ZC4",8.699062064594962,"1987 ene."
"ZC4",87.34934485479891,"1987 mar."
"ZC4",1187.1080881344692,"1987 oct."
"ZC4",502.2138923889875,"1987 nov."
"ZC4",25.021013567237055,"1988 ene."
"ZC4",34.88592931059217,"1988 feb."
"ZC4",5.291182080526832,"1988 mar."
"ZC4",2415.110736077756,"1988 may."
"ZC4",1383.5992735316606,"1988 jun."
"ZC4",3901.7535386013715,"1988 jul."
"ZC4",503.0210218588984,"1988 ago."
"ZC4",103.76097740965332,"1988 sep."
"ZC4",1432.3857659351622,"1988 oct."
"ZC4",14.169606249546433,"1988 nov."
"ZC4",2.8697936707942144,"1988 dic."
"ZC4",1.8833020964587033,"1989 ene."
"ZC4",115.06078998840553,"1989 mar."
"ZC4",832.0608024258975,"1989 abr."
"ZC4",148.69118456802522,"1989 may."
"ZC4",16493.87007973311,"1989 jun."
"ZC4",6825.624883879615,"1989 jul."
"ZC4",1715.508847769454,"1989 ago."
"ZC4",855.3778760011006,"1989 sep."
"ZC4",289.49043654136636,"1989 oct."
"ZC4",79.3677312079025,"1989 nov."
"ZC4",14.438649406183393,"1989 dic."
"ZC4",548.399634278332,"1990 ene."
"ZC4",2.152345253095661,"1990 feb."
"ZC4",2921.988043181784,"1990 mar."
"ZC4",68.06791862915027,"1990 abr."
"ZC4",15703.780009742579,"1990 jun."
"ZC4",6598.731821782447,"1990 jul."
"ZC4",3229.7734143744638,"1990 ago."
"ZC4",1560.3606274421418,"1990 sep."
"ZC4",917.7958883408747,"1990 oct."
"ZC4",479.8833103881201,"1990 nov."
"ZC4",126.18124046273311,"1990 dic."
"ZC4",16.232270450429777,"1991 ene."
"ZC4",7.443527333622494,"1991 feb."
"ZC4",4.035647349554364,"1991 mar."
"ZC4",6.3673547070746634,"1991 abr."
"ZC4",372.7144529943986,"1991 may."
"ZC4",154.87917717067526,"1991 jun."
"ZC4",1544.0386759394996,"1991 ago."
"ZC4",559.2510415960226,"1991 sep."
"ZC4",1776.0435580127696,"1991 oct."
"ZC4",260.3440945723626,"1991 nov."
"ZC4",60.62439129552778,"1991 dic."
"ZC4",28.339212499092866,"1992 ene."
"ZC4",545.888564816387,"1992 abr."
"ZC4",5176.749057903913,"1992 jun."
"ZC4",5529.554317307177,"1992 jul."
"ZC4",12060.3975825649,"1992 ago."
"ZC4",2629.358769812987,"1992 sep."
"ZC4",1419.0232891555268,"1992 oct."
"ZC4",385.80788661739723,"1992 nov."
"ZC4",127.61613729813023,"1992 dic."
"ZC4",23.227392522990673,"1993 ene."
"ZC4",42.41913769642698,"1993 feb."
"ZC4",256.57749037944524,"1993 mar."
"ZC4",67.52983231587636,"1993 abr."
"ZC4",47.80000082916613,"1993 may."
"ZC4",2402.196664559182,"1993 jun."
"ZC4",869.4578011984346,"1993 jul."
"ZC4",28347.4631558964,"1993 ago."
"ZC4",1614.707345082807,"1993 oct."
